rank,company,fortune_ticker,sec_ticker,cik,cik_padded,sec_name,edgar_submissions_api,edgar_companyfacts_api,edgar_companyconcept_revenues_api,edgar_filings_browse,status,match_source
447,Old Republic International,ORI,ORI,74260,0000074260,OLD REPUBLIC INTERNATIONAL CORP,https://data.sec.gov/submissions/CIK0000074260.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000074260.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000074260/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000074260&type=&dateb=&owner=include&count=40,matched,company_tickers_json
448,Comfort Systems USA,FIX,FIX,1035983,0001035983,COMFORT SYSTEMS USA INC,https://data.sec.gov/submissions/CIK0001035983.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035983.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001035983/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001035983&type=&dateb=&owner=include&count=40,matched,company_tickers_json
449,M&T Bank,MTB,MTB,36270,0000036270,M&T BANK CORP,https://data.sec.gov/submissions/CIK0000036270.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000036270.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000036270/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036270&type=&dateb=&owner=include&count=40,matched,company_tickers_json
450,JetBlue Airways,JBLU,JBLU,1158463,0001158463,JETBLUE AIRWAYS CORP,https://data.sec.gov/submissions/CIK0001158463.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001158463.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001158463/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001158463&type=&dateb=&owner=include&count=40,matched,company_tickers_json
451,J.M. Smucker,SJM,SJM,91419,0000091419,J M SMUCKER Co,https://data.sec.gov/submissions/CIK0000091419.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000091419.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000091419/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000091419&type=&dateb=&owner=include&count=40,matched,company_tickers_json
452,PPL,PPL,PPL,922224,0000922224,PPL Corp,https://data.sec.gov/submissions/CIK0000922224.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000922224.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000922224/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000922224&type=&dateb=&owner=include&count=40,matched,company_tickers_json
453,Xylem,XYL,XYL,1524472,0001524472,Xylem Inc.,https://data.sec.gov/submissions/CIK0001524472.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001524472.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001524472/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001524472&type=&dateb=&owner=include&count=40,matched,company_tickers_json
454,Arista Networks,ANET,ANET,1596532,0001596532,"Arista Networks, Inc.",https://data.sec.gov/submissions/CIK0001596532.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001596532.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001596532/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001596532&type=&dateb=&owner=include&count=40,matched,company_tickers_json
455,Packaging Corp. of America,PKG,PKG,75677,0000075677,PACKAGING CORP OF AMERICA,https://data.sec.gov/submissions/CIK0000075677.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000075677.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000075677/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000075677&type=&dateb=&owner=include&count=40,matched,company_tickers_json
456,Skechers U.S.A.,SKX,SKX,1065837,0001065837,SKECHERS USA INC,https://data.sec.gov/submissions/CIK0001065837.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001065837.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001065837/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001065837&type=&dateb=&owner=include&count=40,matched,manual_cik_lookup
457,PVH,PVH,PVH,78239,0000078239,PVH CORP. /DE/,https://data.sec.gov/submissions/CIK0000078239.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078239.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000078239/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000078239&type=&dateb=&owner=include&count=40,matched,company_tickers_json
458,Ovintiv,OVV,OVV,1792580,0001792580,Ovintiv Inc.,https://data.sec.gov/submissions/CIK0001792580.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001792580.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001792580/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001792580&type=&dateb=&owner=include&count=40,matched,company_tickers_json
459,Avery Dennison,AVY,AVY,8818,0000008818,Avery Dennison Corp,https://data.sec.gov/submissions/CIK0000008818.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000008818.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000008818/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000008818&type=&dateb=&owner=include&count=40,matched,company_tickers_json
460,TransDigm,TDG,TDG,1260221,0001260221,TransDigm Group INC,https://data.sec.gov/submissions/CIK0001260221.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001260221.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001260221/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001260221&type=&dateb=&owner=include&count=40,matched,company_tickers_json
461,Sprouts Farmers Market,SFM,SFM,1575515,0001575515,"Sprouts Farmers Market, Inc.",https://data.sec.gov/submissions/CIK0001575515.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001575515.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001575515/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001575515&type=&dateb=&owner=include&count=40,matched,company_tickers_json
462,Ameren,AEE,AEE,1002910,0001002910,AMEREN CORP,https://data.sec.gov/submissions/CIK0001002910.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001002910.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001002910/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001002910&type=&dateb=&owner=include&count=40,matched,company_tickers_json
463,Prologis,PLD,PLD,1045609,0001045609,"Prologis, Inc.",https://data.sec.gov/submissions/CIK0001045609.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001045609.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001045609/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001045609&type=&dateb=&owner=include&count=40,matched,company_tickers_json
464,Franklin Resources,BEN,BEN,38777,0000038777,FRANKLIN RESOURCES INC,https://data.sec.gov/submissions/CIK0000038777.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000038777.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000038777/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000038777&type=&dateb=&owner=include&count=40,matched,company_tickers_json
465,Eastman Chemical,EMN,EMN,915389,0000915389,EASTMAN CHEMICAL CO,https://data.sec.gov/submissions/CIK0000915389.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000915389.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000915389/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000915389&type=&dateb=&owner=include&count=40,matched,company_tickers_json
466,ABM Industries,ABM,ABM,771497,0000771497,ABM INDUSTRIES INC /DE/,https://data.sec.gov/submissions/CIK0000771497.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000771497.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000771497/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000771497&type=&dateb=&owner=include&count=40,matched,company_tickers_json
467,NOV,NOV,NOV,1021860,0001021860,NOV Inc.,https://data.sec.gov/submissions/CIK0001021860.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001021860.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001021860/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001021860&type=&dateb=&owner=include&count=40,matched,company_tickers_json
468,EQT,EQT,EQT,33213,0000033213,EQT Corp,https://data.sec.gov/submissions/CIK0000033213.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000033213.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000033213/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000033213&type=&dateb=&owner=include&count=40,matched,company_tickers_json
469,CACI International,CACI,CACI,16058,0000016058,CACI INTERNATIONAL INC /DE/,https://data.sec.gov/submissions/CIK0000016058.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000016058.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000016058/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000016058&type=&dateb=&owner=include&count=40,matched,company_tickers_json
470,Graphic Packaging,GPK,GPK,1408075,0001408075,GRAPHIC PACKAGING HOLDING CO,https://data.sec.gov/submissions/CIK0001408075.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001408075.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001408075/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001408075&type=&dateb=&owner=include&count=40,matched,company_tickers_json
471,Advance Auto Parts,AAP,AAP,1158449,0001158449,ADVANCE AUTO PARTS INC,https://data.sec.gov/submissions/CIK0001158449.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001158449.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001158449/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001158449&type=&dateb=&owner=include&count=40,matched,company_tickers_json
472,Altice USA,ATUS,OPTU,1702780,0001702780,"Optimum Communications, Inc. (Altice USA)",https://data.sec.gov/submissions/CIK0001702780.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001702780.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001702780/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001702780&type=&dateb=&owner=include&count=40,matched,manual_cik_lookup
473,Sirius XM,SIRI,SIRI,908937,0000908937,SIRIUS XM HOLDINGS INC.,https://data.sec.gov/submissions/CIK0000908937.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000908937.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000908937/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000908937&type=&dateb=&owner=include&count=40,matched,company_tickers_json
474,CMS Energy,CMS,CMS,811156,0000811156,CMS ENERGY CORP,https://data.sec.gov/submissions/CIK0000811156.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000811156.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000811156/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000811156&type=&dateb=&owner=include&count=40,matched,company_tickers_json
475,Hertz,HTZ,HTZ,1657853,0001657853,"HERTZ GLOBAL HOLDINGS, INC",https://data.sec.gov/submissions/CIK0001657853.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001657853.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001657853/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001657853&type=&dateb=&owner=include&count=40,matched,company_tickers_json
476,News Corp.,NWSA,NWSA,1564708,0001564708,NEWS CORP,https://data.sec.gov/submissions/CIK0001564708.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001564708.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001564708/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001564708&type=&dateb=&owner=include&count=40,matched,company_tickers_json
477,Rockwell Automation,ROK,ROK,1024478,0001024478,"ROCKWELL AUTOMATION, INC",https://data.sec.gov/submissions/CIK0001024478.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001024478.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001024478/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001024478&type=&dateb=&owner=include&count=40,matched,company_tickers_json
478,Solventum,SOLV,SOLV,1964738,0001964738,Solventum Corp,https://data.sec.gov/submissions/CIK0001964738.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001964738.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001964738/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001964738&type=&dateb=&owner=include&count=40,matched,company_tickers_json
479,Monster Beverage,MNST,MNST,865752,0000865752,Monster Beverage Corp,https://data.sec.gov/submissions/CIK0000865752.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000865752.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000865752/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000865752&type=&dateb=&owner=include&count=40,matched,company_tickers_json
480,QVC,Non-public,,,,,,,,,no_ticker,
481,Howmet Aerospace,HWM,HWM,4281,0000004281,Howmet Aerospace Inc.,https://data.sec.gov/submissions/CIK0000004281.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004281.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000004281/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000004281&type=&dateb=&owner=include&count=40,matched,company_tickers_json
482,Insight Enterprises,NSIT,NSIT,932696,0000932696,INSIGHT ENTERPRISES INC,https://data.sec.gov/submissions/CIK0000932696.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000932696.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000932696/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000932696&type=&dateb=&owner=include&count=40,matched,company_tickers_json
483,Citizens Financial,CFG,CFG,759944,0000759944,CITIZENS FINANCIAL GROUP INC/RI,https://data.sec.gov/submissions/CIK0000759944.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000759944.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000759944/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000759944&type=&dateb=&owner=include&count=40,matched,company_tickers_json
484,Zimmer Biomet,ZBH,ZBH,1136869,0001136869,"ZIMMER BIOMET HOLDINGS, INC.",https://data.sec.gov/submissions/CIK0001136869.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001136869.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001136869/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001136869&type=&dateb=&owner=include&count=40,matched,company_tickers_json
485,Securian Financial,Non-public,,,,,,,,,no_ticker,
486,Yum Brands,YUM,YUM,1041061,0001041061,YUM BRANDS INC,https://data.sec.gov/submissions/CIK0001041061.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001041061.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001041061/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001041061&type=&dateb=&owner=include&count=40,matched,company_tickers_json
487,Fastenal,FAST,FAST,815556,0000815556,FASTENAL CO,https://data.sec.gov/submissions/CIK0000815556.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000815556.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000815556/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000815556&type=&dateb=&owner=include&count=40,matched,company_tickers_json
488,Marvell Technology,MRVL,MRVL,1835632,0001835632,"Marvell Technology, Inc.",https://data.sec.gov/submissions/CIK0001835632.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001835632.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001835632/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001835632&type=&dateb=&owner=include&count=40,matched,company_tickers_json
489,Voya Financial,VOYA,VOYA,1535929,0001535929,"Voya Financial, Inc.",https://data.sec.gov/submissions/CIK0001535929.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001535929.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001535929/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001535929&type=&dateb=&owner=include&count=40,matched,company_tickers_json
490,American Financial,AFG,AFG,1042046,0001042046,AMERICAN FINANCIAL GROUP INC,https://data.sec.gov/submissions/CIK0001042046.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001042046.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001042046/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001042046&type=&dateb=&owner=include&count=40,matched,company_tickers_json
491,Post,POST,POST,1530950,0001530950,"Post Holdings, Inc.",https://data.sec.gov/submissions/CIK0001530950.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001530950.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001530950/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001530950&type=&dateb=&owner=include&count=40,matched,company_tickers_json
492,XPO,XPO,XPO,1166003,0001166003,"XPO, Inc.",https://data.sec.gov/submissions/CIK0001166003.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001166003.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001166003/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001166003&type=&dateb=&owner=include&count=40,matched,company_tickers_json
493,Fifth Third Bancorp,FITB,FITB,35527,0000035527,FIFTH THIRD BANCORP,https://data.sec.gov/submissions/CIK0000035527.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000035527.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000035527/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000035527&type=&dateb=&owner=include&count=40,matched,company_tickers_json
494,Sanmina,SANM,SANM,897723,0000897723,SANMINA CORP,https://data.sec.gov/submissions/CIK0000897723.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000897723.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000897723/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000897723&type=&dateb=&owner=include&count=40,matched,company_tickers_json
495,Taylor Morrison Home,TMHC,TMHC,1562476,0001562476,Taylor Morrison Home Corp,https://data.sec.gov/submissions/CIK0001562476.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001562476.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001562476/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001562476&type=&dateb=&owner=include&count=40,matched,manual_cik_lookup
